merimee, osmtype, idOSM, osmUrl, wikidataUrl, desc
PA59000113,way,265745713,https://www.openstreetmap.org/way/265745713,,Abbaye de Marquette
PA00107624,node,2063753009,https://www.openstreetmap.org/node/2063753009,https://www.wikidata.org/wiki/Q22960806,Immeubles
PA00107624,node,2063753019,https://www.openstreetmap.org/node/2063753019,,Immeubles
PA00107624,node,2063753025,https://www.openstreetmap.org/node/2063753025,,Immeubles
PA00107624,node,2063753065,https://www.openstreetmap.org/node/2063753065,,Immeubles
PA00107624,node,2063753073,https://www.openstreetmap.org/node/2063753073,,Immeubles
PA00107624,node,2063753088,https://www.openstreetmap.org/node/2063753088,,Immeubles
PA00081945,node,5218322626,https://www.openstreetmap.org/node/5218322626,,...
PA00081945,relation,1253215,https://www.openstreetmap.org/relation/1253215,https://www.wikidata.org/wiki/Q22919067,...
PA00103706,way,339709924,https://www.openstreetmap.org/way/339709924,https://www.wikidata.org/wiki/Q22954160,Moulin de Roquemengarde
PA00103706,way,339709959,https://www.openstreetmap.org/way/339709959,https://www.wikidata.org/wiki/Q22954160,Moulin de Roquemengarde
PA00089565,way,166477430,https://www.openstreetmap.org/way/166477430,https://www.wikidata.org/wiki/Q22925316,...
PA00089565,way,166477534,https://www.openstreetmap.org/way/166477534,https://www.wikidata.org/wiki/Q22925316,...
PA00104090,node,1657298085,https://www.openstreetmap.org/node/1657298085,https://www.wikidata.org/wiki/Q3028584,Fort de Bellegarde
PA00104090,way,64608902,https://www.openstreetmap.org/way/64608902,,Redoute de Panissars
PA00089542,way,119296436,https://www.openstreetmap.org/way/119296436,https://www.wikidata.org/wiki/Q22925294,...
PA00089542,way,119296633,https://www.openstreetmap.org/way/119296633,,...
PA00097136,way,540223622,https://www.openstreetmap.org/way/540223622,https://www.wikidata.org/wiki/Q22940819,Pont de Noailles
PA00097136,way,540223623,https://www.openstreetmap.org/way/540223623,https://www.wikidata.org/wiki/Q22940819,Pont de Noailles
PA00132965,node,3757189416,https://www.openstreetmap.org/node/3757189416,https://www.wikidata.org/wiki/Q22975807,Ancienne Poudrière
PA00132965,way,125966156,https://www.openstreetmap.org/way/125966156,https://www.wikidata.org/wiki/Q22975807,Ancienne poudrière
PA00091706,node,4972708923,https://www.openstreetmap.org/node/4972708923,,Alignements de Saint-Pierre
PA00091706,way,62055525,https://www.openstreetmap.org/way/62055525,,Alignements de Saint-Pierre
PA00107358,node,26691547,https://www.openstreetmap.org/node/26691547,https://www.wikidata.org/wiki/Q2481155,Bailleul
PA00107358,way,81172947,https://www.openstreetmap.org/way/81172947,,Bailleul
PA00107334,way,121731226,https://www.openstreetmap.org/way/121731226,https://www.wikidata.org/wiki/Q22960596,Tribune
PA00107334,way,121732011,https://www.openstreetmap.org/way/121732011,,Pavillon de lawn-tennis
PA00107641,node,2063752750,https://www.openstreetmap.org/node/2063752750,https://www.wikidata.org/wiki/Q22960831,Immeuble
PA00107641,node,2063752754,https://www.openstreetmap.org/node/2063752754,,Immeuble
PA00107653,node,2063753125,https://www.openstreetmap.org/node/2063753125,https://www.wikidata.org/wiki/Q22960844,Immeubles
PA00107653,node,2063753129,https://www.openstreetmap.org/node/2063753129,,Immeubles
PA00083913,way,191415878,https://www.openstreetmap.org/way/191415878,https://www.wikidata.org/wiki/Q589475,Maison
PA00083913,way,325199136,https://www.openstreetmap.org/way/325199136,https://www.wikidata.org/wiki/Q3278538,...
PA00104182,way,120241978,https://www.openstreetmap.org/way/120241978,https://www.wikidata.org/wiki/Q2968153,Château d'Aubiry
PA00104182,way,370208889,https://www.openstreetmap.org/way/370208889,,...
PA00117312,node,4421681890,https://www.openstreetmap.org/node/4421681890,https://www.wikidata.org/wiki/Q22967079,Château de Verna
PA00117312,way,191362663,https://www.openstreetmap.org/way/191362663,https://www.wikidata.org/wiki/Q22967079,Château de Verna
PA00108134,way,144305167,https://www.openstreetmap.org/way/144305167,https://www.wikidata.org/wiki/Q22961701,Le 37
PA00108134,way,144305370,https://www.openstreetmap.org/way/144305370,,...
PA00107646,node,2063752873,https://www.openstreetmap.org/node/2063752873,https://www.wikidata.org/wiki/Q22960837,Immeubles
PA00107646,node,2063752875,https://www.openstreetmap.org/node/2063752875,,Immeubles
PA00089073,node,3798330945,https://www.openstreetmap.org/node/3798330945,https://www.wikidata.org/wiki/Q3001695,...
PA00089073,way,95904301,https://www.openstreetmap.org/way/95904301,https://www.wikidata.org/wiki/Q3001695,Les Cordeliers (Ancien couvent des Franciscains)
PA00112248,node,4266219120,https://www.openstreetmap.org/node/4266219120,,...
PA00112248,way,41820700,https://www.openstreetmap.org/way/41820700,https://www.wikidata.org/wiki/Q22964521,Cellier de Clairvaux
PA00092194,way,53161153,https://www.openstreetmap.org/way/53161153,https://www.wikidata.org/wiki/Q3090919,Funiculaire du Capucin
PA00092194,way,144546102,https://www.openstreetmap.org/way/144546102,https://www.wikidata.org/wiki/Q3090919,...
PA00092194,way,144548150,https://www.openstreetmap.org/way/144548150,https://www.wikidata.org/wiki/Q3090919,...
PA00107254,node,2482552032,https://www.openstreetmap.org/node/2482552032,,Deux Fontaines (fontaine de Neptune et fontaine d'Amphitrite)
PA00107254,node,2482552033,https://www.openstreetmap.org/node/2482552033,,Fontaine d'Amphitrite
PA00085990,way,549957079,https://www.openstreetmap.org/way/549957079,,...
PA00085990,way,549957080,https://www.openstreetmap.org/way/549957080,,...
PA62000114,way,123638012,https://www.openstreetmap.org/way/123638012,https://www.wikidata.org/wiki/Q3079637,Ancienne Société de Secours Mutuels des Ouvriers et Employés des Mines de Béthune
PA62000114,way,326234835,https://www.openstreetmap.org/way/326234835,,Ancienne Maison du Médecin-Chef
PA00113292,way,127342266,https://www.openstreetmap.org/way/127342266,https://www.wikidata.org/wiki/Q22965790,Hôtel de Ville
PA00113292,way,127342286,https://www.openstreetmap.org/way/127342286,,Hôtel de Ville
PA00113292,way,211696141,https://www.openstreetmap.org/way/211696141,,Hôtel de Ville
PA26000026,node,5163993390,https://www.openstreetmap.org/node/5163993390,,Moulins à vent de la Mure
PA26000026,node,5163993391,https://www.openstreetmap.org/node/5163993391,,Moulins à vent de la Mure
PA00101139,way,79762896,https://www.openstreetmap.org/way/79762896,,Hôtel de Ville
PA00101139,relation,1201637,https://www.openstreetmap.org/relation/1201637,https://www.wikidata.org/wiki/Q22952241,Mairie
PA00102615,way,242105050,https://www.openstreetmap.org/way/242105050,https://www.wikidata.org/wiki/Q22953429,Pont-Vieux
PA00102615,relation,1797189,https://www.openstreetmap.org/relation/1797189,https://www.wikidata.org/wiki/Q22953429,Pont-Vieux
PA73000002,way,130890143,https://www.openstreetmap.org/way/130890143,,Eglise, chapelles et oratoires
PA73000002,way,130890250,https://www.openstreetmap.org/way/130890250,,Eglise, chapelles et oratoires
PA73000002,way,130890357,https://www.openstreetmap.org/way/130890357,,Eglise, chapelles et oratoires
PA73000002,way,130890490,https://www.openstreetmap.org/way/130890490,,Eglise, chapelles et oratoires
PA73000002,way,130891075,https://www.openstreetmap.org/way/130891075,,Eglise, chapelles et oratoires
PA73000002,way,130891124,https://www.openstreetmap.org/way/130891124,,Eglise, chapelles et oratoires
PA00100299,way,540230825,https://www.openstreetmap.org/way/540230825,https://www.wikidata.org/wiki/Q2740328,Château de Montbrun
PA00100299,way,540231841,https://www.openstreetmap.org/way/540231841,https://www.wikidata.org/wiki/Q2740328,Château de Montbrun
PA00092469,node,4790469225,https://www.openstreetmap.org/node/4790469225,https://www.wikidata.org/wiki/Q1775007,Ancienne abbaye de Bellaigue
PA00092469,way,562754586,https://www.openstreetmap.org/way/562754586,https://www.wikidata.org/wiki/Q1775007,Abbaye Notre-Dame de Bellaigue
PA00093681,way,107166839,https://www.openstreetmap.org/way/107166839,https://www.wikidata.org/wiki/Q22936498,Maison Lacombe
PA00093681,way,107166970,https://www.openstreetmap.org/way/107166970,,...
PA00089767,way,303688772,https://www.openstreetmap.org/way/303688772,,Château du Chalonge
PA00089767,way,399990179,https://www.openstreetmap.org/way/399990179,https://www.wikidata.org/wiki/Q22925555,Château du Chalonge
PA00102794,way,92057676,https://www.openstreetmap.org/way/92057676,https://www.wikidata.org/wiki/Q22953447,Collège Beauséjour
PA00102794,way,92071415,https://www.openstreetmap.org/way/92071415,,Collège Beauséjour
PA00107720,way,41503514,https://www.openstreetmap.org/way/41503514,https://www.wikidata.org/wiki/Q3360909,Palais Rameau
PA00107720,way,292068981,https://www.openstreetmap.org/way/292068981,,jardin du palais Rameau
PA88000001,node,771166181,https://www.openstreetmap.org/node/771166181,,Fontaine des Dauphins
PA88000001,node,771166191,https://www.openstreetmap.org/node/771166191,,Fontaine des Capucins
PA88000001,node,771166208,https://www.openstreetmap.org/node/771166208,,Fontaine du Cygne
PA88000001,node,771166217,https://www.openstreetmap.org/node/771166217,,Fontaine des Travailleurs
PA88000001,node,771337886,https://www.openstreetmap.org/node/771337886,,Fontaine de Mesdames
PA88000001,node,860986609,https://www.openstreetmap.org/node/860986609,,Fontaine de la Rue Maucervelle
PA88000001,node,1257915914,https://www.openstreetmap.org/node/1257915914,,Fontaine de l'Empereur
PA88000001,node,1330781809,https://www.openstreetmap.org/node/1330781809,,Fontaine des Olives
PA00133018,way,120849316,https://www.openstreetmap.org/way/120849316,https://www.wikidata.org/wiki/Q3118108,Collège Condorcet
PA00133018,way,202967217,https://www.openstreetmap.org/way/202967217,,École maternelle Marie Jean Antoine Caritat Condorcet
PA00085991,way,53601032,https://www.openstreetmap.org/way/53601032,https://www.wikidata.org/wiki/Q3538874,Tribunal de commerce de Paris
PA00085991,relation,536982,https://www.openstreetmap.org/relation/536982,https://www.wikidata.org/wiki/Q143080,Palais de Justice de Paris
PA00107242,node,1745736257,https://www.openstreetmap.org/node/1745736257,https://www.wikidata.org/wiki/Q22960526,Fontaine du Bonheur
PA00107242,node,1745736276,https://www.openstreetmap.org/node/1745736276,,La Pomme de Pin
PA00107242,node,1745736280,https://www.openstreetmap.org/node/1745736280,,L'Enfant
PA00107242,node,1745736286,https://www.openstreetmap.org/node/1745736286,,La Chèvre
PA00107242,node,1745736290,https://www.openstreetmap.org/node/1745736290,,La Concorde
PA00107242,node,1745736294,https://www.openstreetmap.org/node/1745736294,,Les Quatre Lions
PA00107242,node,1745736300,https://www.openstreetmap.org/node/1745736300,,L’Automne
PA00107242,node,1745736304,https://www.openstreetmap.org/node/1745736304,,L’Enfant et le Cygne
PA00107242,node,1745736309,https://www.openstreetmap.org/node/1745736309,,Minerve
PA00107242,node,1754153435,https://www.openstreetmap.org/node/1754153435,,Diane de Gabies
PA00107242,node,1754153436,https://www.openstreetmap.org/node/1754153436,,Les Trois Coliches
PA00107667,node,2063752915,https://www.openstreetmap.org/node/2063752915,https://www.wikidata.org/wiki/Q22960859,Immeubles
PA00107667,node,2063752926,https://www.openstreetmap.org/node/2063752926,,Immeubles
PA00107667,node,2063752949,https://www.openstreetmap.org/node/2063752949,,Immeubles
PA00107667,node,2063752958,https://www.openstreetmap.org/node/2063752958,,Immeubles
PA00086923,relation,4308543,https://www.openstreetmap.org/relation/4308543,https://www.wikidata.org/wiki/Q333989,Abbaye royale Notre-Dame du Lys
PA00086923,relation,4308544,https://www.openstreetmap.org/relation/4308544,https://www.wikidata.org/wiki/Q333989,Abbaye royale Notre-Dame du Lys
PA00092378,node,3171490966,https://www.openstreetmap.org/node/3171490966,https://www.wikidata.org/wiki/Q22931225,...
PA00092378,node,3171490967,https://www.openstreetmap.org/node/3171490967,,...
PA42000026,node,1994494902,https://www.openstreetmap.org/node/1994494902,https://www.wikidata.org/wiki/Q22996905,Château de Neubourg
PA42000026,way,71641058,https://www.openstreetmap.org/way/71641058,https://www.wikidata.org/wiki/Q22996905,Château de Neubourg
PA00091176,node,2601022408,https://www.openstreetmap.org/node/2601022408,,...
PA00091176,way,252875454,https://www.openstreetmap.org/way/252875454,https://www.wikidata.org/wiki/Q2956800,Chapelle Saint-Clément
PA00109923,way,339178647,https://www.openstreetmap.org/way/339178647,https://www.wikidata.org/wiki/Q3286301,...
PA00109923,way,339179138,https://www.openstreetmap.org/way/339179138,,...
PA00109923,way,339179822,https://www.openstreetmap.org/way/339179822,,...
PA00093555,way,300156394,https://www.openstreetmap.org/way/300156394,https://www.wikidata.org/wiki/Q22935438,Porte Nord
PA00093555,way,363044946,https://www.openstreetmap.org/way/363044946,,Porte Sud
PA00081883,relation,7719537,https://www.openstreetmap.org/relation/7719537,https://www.wikidata.org/wiki/Q22916678,Immeubles
PA00081883,relation,7719538,https://www.openstreetmap.org/relation/7719538,https://www.wikidata.org/wiki/Q22916678,Immeubles
PA25000007,way,161747733,https://www.openstreetmap.org/way/161747733,https://www.wikidata.org/wiki/Q2820568,...
PA25000007,way,161748060,https://www.openstreetmap.org/way/161748060,,...
PA25000007,way,161748101,https://www.openstreetmap.org/way/161748101,,...
PA00103409,way,27515227,https://www.openstreetmap.org/way/27515227,https://www.wikidata.org/wiki/Q2968791,Aqueduc de Castries
PA00103409,way,130360311,https://www.openstreetmap.org/way/130360311,,Aqueduc de Castries
PA00113285,way,127342296,https://www.openstreetmap.org/way/127342296,https://www.wikidata.org/wiki/Q22965783,Cellier aux Moines
PA00113285,way,127342407,https://www.openstreetmap.org/way/127342407,https://www.wikidata.org/wiki/Q22965783,Cellier aux Moines
PA00110197,node,5301072128,https://www.openstreetmap.org/node/5301072128,https://www.wikidata.org/wiki/Q22963045,Château de la Métairie
PA00110197,way,121887597,https://www.openstreetmap.org/way/121887597,https://www.wikidata.org/wiki/Q22963045,Château de la Métairie
PA00102711,way,184266392,https://www.openstreetmap.org/way/184266392,https://www.wikidata.org/wiki/Q334259,Abbaye Sainte-Marie d'Orbieu
PA00102711,way,198641298,https://www.openstreetmap.org/way/198641298,,Abbatiale
PA00102711,way,234090417,https://www.openstreetmap.org/way/234090417,,Abbaye Sainte-Marie d'Orbieu
PA00102711,way,234090420,https://www.openstreetmap.org/way/234090420,,Clocher
PA00102711,way,422967480,https://www.openstreetmap.org/way/422967480,,Abbaye Sainte-Marie de Lagrasse
PA00109692,node,2476953244,https://www.openstreetmap.org/node/2476953244,,Château de Bourg-le-Roi
PA00109692,way,239926420,https://www.openstreetmap.org/way/239926420,https://www.wikidata.org/wiki/Q22962512,...
PA00109692,way,239926423,https://www.openstreetmap.org/way/239926423,,...
PA00109692,way,239926424,https://www.openstreetmap.org/way/239926424,,...
PA00109692,way,362247733,https://www.openstreetmap.org/way/362247733,,...
PA00109692,way,362247734,https://www.openstreetmap.org/way/362247734,,...
PA00109692,way,362247736,https://www.openstreetmap.org/way/362247736,,...
PA00091735,node,1308188783,https://www.openstreetmap.org/node/1308188783,https://www.wikidata.org/wiki/Q22927609,Menhir Jeanne
PA00091735,node,4354605336,https://www.openstreetmap.org/node/4354605336,,Menhir Jean
PA00118278,way,182995548,https://www.openstreetmap.org/way/182995548,,Hôtel Nicolle de La Place
PA00118278,way,182995909,https://www.openstreetmap.org/way/182995909,https://www.wikidata.org/wiki/Q22968561,Hôtel de Ville
PA00112599,way,324070678,https://www.openstreetmap.org/way/324070678,https://www.wikidata.org/wiki/Q22964927,Église Saint-Marc
PA00112599,way,324070816,https://www.openstreetmap.org/way/324070816,,Église Saint-Martin
PA00117446,node,3548854536,https://www.openstreetmap.org/node/3548854536,https://www.wikidata.org/wiki/Q22967179,Prieuré Bénédictin
PA00117446,way,410936472,https://www.openstreetmap.org/way/410936472,https://www.wikidata.org/wiki/Q22967179,Église Saint-Sébastien et Saint-Domnin
PA00086631,node,220289385,https://www.openstreetmap.org/node/220289385,https://www.wikidata.org/wiki/Q1406323,Mouton-Duvernet
PA00086631,node,2446477170,https://www.openstreetmap.org/node/2446477170,https://www.wikidata.org/wiki/Q1406323,Mouton-Duvernet - sortie
PA00086631,node,5313588572,https://www.openstreetmap.org/node/5313588572,,...
PA00109747,way,150426571,https://www.openstreetmap.org/way/150426571,https://www.wikidata.org/wiki/Q22962550,Couvent de Bethanie
PA00109747,way,150427885,https://www.openstreetmap.org/way/150427885,,...
PA00109747,way,292841403,https://www.openstreetmap.org/way/292841403,,...
PA00086086,node,691775283,https://www.openstreetmap.org/node/691775283,https://www.wikidata.org/wiki/Q669850,Réaumur - Sébastopol
PA00086086,node,5312375391,https://www.openstreetmap.org/node/5312375391,,...
PA00086086,node,5312375392,https://www.openstreetmap.org/node/5312375392,,...
PA00086086,node,5312375393,https://www.openstreetmap.org/node/5312375393,,...
PA00086086,node,5312375394,https://www.openstreetmap.org/node/5312375394,,...
PA00092388,node,2297677357,https://www.openstreetmap.org/node/2297677357,https://www.wikidata.org/wiki/Q2970587,Château de Saint-Saturnin
PA00092388,way,151114239,https://www.openstreetmap.org/way/151114239,https://www.wikidata.org/wiki/Q2970587,Ancien château fort
PA00092388,way,151115586,https://www.openstreetmap.org/way/151115586,,Ancien château fort
PA59000007,way,39633478,https://www.openstreetmap.org/way/39633478,https://www.wikidata.org/wiki/Q22979727,La Tour
PA59000007,way,142799676,https://www.openstreetmap.org/way/142799676,,...
PA39000099,way,252889699,https://www.openstreetmap.org/way/252889699,https://www.wikidata.org/wiki/Q22996757,Château de Montmirey-la-Ville
PA39000099,way,354210489,https://www.openstreetmap.org/way/354210489,,Château de Montmirey-la-Ville
PA00101763,node,4422268889,https://www.openstreetmap.org/node/4422268889,,Bailliage (auditoire et prisons)
PA00101763,way,65757803,https://www.openstreetmap.org/way/65757803,https://www.wikidata.org/wiki/Q13518174,Bibliothèque Municipale
PA00112384,node,3691268166,https://www.openstreetmap.org/node/3691268166,https://www.wikidata.org/wiki/Q22964709,...
PA00112384,way,259444482,https://www.openstreetmap.org/way/259444482,https://www.wikidata.org/wiki/Q22964709,...
PA00107594,node,2063752535,https://www.openstreetmap.org/node/2063752535,https://www.wikidata.org/wiki/Q17630181,Hôtel Bidé de la Grandville
PA00107594,node,2063752538,https://www.openstreetmap.org/node/2063752538,,Hôtel Bidé de la Grandville
PA00101150,node,2491408138,https://www.openstreetmap.org/node/2491408138,,Église Saint-Pierre
PA00101150,way,205621125,https://www.openstreetmap.org/way/205621125,https://www.wikidata.org/wiki/Q22952248,Église Saint-Pierre
PA00091009,way,197226830,https://www.openstreetmap.org/way/197226830,,Mausolée de Cadoudal
PA00091009,way,197227900,https://www.openstreetmap.org/way/197227900,,Maison de Cadoudal
PA00084986,node,5041577046,https://www.openstreetmap.org/node/5041577046,,Hôtel du Prêteur Royal
PA00084986,way,112046806,https://www.openstreetmap.org/way/112046806,https://www.wikidata.org/wiki/Q15950866,Hôtel du prêteur royal
PA00086749,node,775370153,https://www.openstreetmap.org/node/775370153,https://www.wikidata.org/wiki/Q612971,Anvers
PA00086749,node,5313847657,https://www.openstreetmap.org/node/5313847657,,...
PA00112513,node,5302997933,https://www.openstreetmap.org/node/5302997933,,...
PA00112513,way,292483039,https://www.openstreetmap.org/way/292483039,https://www.wikidata.org/wiki/Q2969727,Château de Longecourt-en-Plaine
PA00117783,way,29179429,https://www.openstreetmap.org/way/29179429,,Basilique de Fourvière
PA00117783,way,60752859,https://www.openstreetmap.org/way/60752859,,Crypte de Fourvière
PA00086632,node,220289389,https://www.openstreetmap.org/node/220289389,https://www.wikidata.org/wiki/Q1578058,Raspail
PA00086632,node,1185590715,https://www.openstreetmap.org/node/1185590715,https://www.wikidata.org/wiki/Q1578058,Raspail
PA00086632,node,5313588571,https://www.openstreetmap.org/node/5313588571,,...
PA00112168,node,2839217567,https://www.openstreetmap.org/node/2839217567,,Croix monumentale
PA00112168,way,123757305,https://www.openstreetmap.org/way/123757305,https://www.wikidata.org/wiki/Q22964451,Grange dîmière
PA00107663,node,2063752908,https://www.openstreetmap.org/node/2063752908,https://www.wikidata.org/wiki/Q22960857,Immeubles
PA00107663,node,2063752912,https://www.openstreetmap.org/node/2063752912,,Immeubles
PA00107663,node,2063752922,https://www.openstreetmap.org/node/2063752922,,Immeubles
PA00107663,node,2063752927,https://www.openstreetmap.org/node/2063752927,,Immeubles
PA00092249,way,85134864,https://www.openstreetmap.org/way/85134864,https://www.wikidata.org/wiki/Q2967793,Château Dauphin
PA00092249,way,321220308,https://www.openstreetmap.org/way/321220308,,Château Dauphin
PA00086601,node,493340480,https://www.openstreetmap.org/node/493340480,https://www.wikidata.org/wiki/Q587093,...
PA00086601,node,5313588575,https://www.openstreetmap.org/node/5313588575,,...
PA00089081,way,95902369,https://www.openstreetmap.org/way/95902369,https://www.wikidata.org/wiki/Q22924876,...
PA00089081,way,95902556,https://www.openstreetmap.org/way/95902556,https://www.wikidata.org/wiki/Q22924876,...
PA00108677,way,74545053,https://www.openstreetmap.org/way/74545053,https://www.wikidata.org/wiki/Q16008587,...
PA00108677,way,74545840,https://www.openstreetmap.org/way/74545840,https://www.wikidata.org/wiki/Q16008587,...
PA00092695,way,370040781,https://www.openstreetmap.org/way/370040781,,Château de Vernassal
PA00092695,way,370040786,https://www.openstreetmap.org/way/370040786,,...
PA00098736,node,2487671444,https://www.openstreetmap.org/node/2487671444,https://www.wikidata.org/wiki/Q15943913,Château de Chäteauneuf sur Loire
PA00098736,way,91175766,https://www.openstreetmap.org/way/91175766,https://www.wikidata.org/wiki/Q15943913,Mairie
PA00112409,node,2648562762,https://www.openstreetmap.org/node/2648562762,https://www.wikidata.org/wiki/Q22964738,Maison dite Le Petit Cîteaux
PA00112409,node,3691268162,https://www.openstreetmap.org/node/3691268162,https://www.wikidata.org/wiki/Q22964738,Le Petit Cîteaux
PA00086155,way,55035876,https://www.openstreetmap.org/way/55035876,,...
PA00086155,way,251136638,https://www.openstreetmap.org/way/251136638,https://www.wikidata.org/wiki/Q1125932,Hôtel de Rohan
PA00086155,way,251145783,https://www.openstreetmap.org/way/251145783,https://www.wikidata.org/wiki/Q917337,...
PA00086155,relation,3371164,https://www.openstreetmap.org/relation/3371164,https://www.wikidata.org/wiki/Q917337,Hôtel de Soubise
PA00093554,way,300154808,https://www.openstreetmap.org/way/300154808,https://www.wikidata.org/wiki/Q22935434,Église Notre-Dame de l'Assomption
PA00093554,way,300154821,https://www.openstreetmap.org/way/300154821,,Réfectoire des Moines
PA00093554,way,300154914,https://www.openstreetmap.org/way/300154914,,...
PA00107682,node,2063754186,https://www.openstreetmap.org/node/2063754186,https://www.wikidata.org/wiki/Q22960870,Maisons
PA00107682,node,2063754197,https://www.openstreetmap.org/node/2063754197,,Maisons
PA00107682,node,2063754209,https://www.openstreetmap.org/node/2063754209,,Maisons
PA00104494,way,72621016,https://www.openstreetmap.org/way/72621016,https://www.wikidata.org/wiki/Q2969300,Château de Garde-Épée
PA00104494,way,72621898,https://www.openstreetmap.org/way/72621898,https://www.wikidata.org/wiki/Q2969300,Château de Garde-Épée
PA00083019,node,297922546,https://www.openstreetmap.org/node/297922546,https://www.wikidata.org/wiki/Q2242266,Château de Losse
PA00083019,way,483761713,https://www.openstreetmap.org/way/483761713,https://www.wikidata.org/wiki/Q2242266,Château de Losse
PA63000093,node,3153567233,https://www.openstreetmap.org/node/3153567233,https://www.wikidata.org/wiki/Q16511390,Site archéologique gallo-romain de la Croix de la Pierre (également sur commune de Beaulieu)
PA63000093,relation,4141945,https://www.openstreetmap.org/relation/4141945,https://www.wikidata.org/wiki/Q16511390,Site archéologique gallo-romain de la Croix de la Pierre (également sur commune de Beaulieu)
PA63000093,relation,4141946,https://www.openstreetmap.org/relation/4141946,,Site archéologique gallo-romain de la Croix de la Pierre (également sur commune de Beaulieu)
PA81000020,way,62843299,https://www.openstreetmap.org/way/62843299,,Église Sainte-Croix
PA81000020,way,284165346,https://www.openstreetmap.org/way/284165346,https://www.wikidata.org/wiki/Q21200957,Église Sainte-Croix
PA00118149,node,4921340132,https://www.openstreetmap.org/node/4921340132,,Réservoirs d'aqueduc du Vallon d'Arche (vestiges)
PA00118149,way,130435852,https://www.openstreetmap.org/way/130435852,https://www.wikidata.org/wiki/Q2859234,Aqueduc des monts d'Or
PA00118149,way,130435854,https://www.openstreetmap.org/way/130435854,https://www.wikidata.org/wiki/Q2859234,Aqueduc des monts d'Or
PA00113347,way,285443648,https://www.openstreetmap.org/way/285443648,https://www.wikidata.org/wiki/Q3583798,Église de Brancion
PA00113347,way,285444023,https://www.openstreetmap.org/way/285444023,,Église de Brancion
PA00088485,way,95860808,https://www.openstreetmap.org/way/95860808,https://www.wikidata.org/wiki/Q2957340,Chapelle Sainte-Ursule
PA00088485,relation,572440,https://www.openstreetmap.org/relation/572440,https://www.wikidata.org/wiki/Q214654,...
PA00089079,way,95900466,https://www.openstreetmap.org/way/95900466,https://www.wikidata.org/wiki/Q22924874,...
PA00089079,way,95903518,https://www.openstreetmap.org/way/95903518,https://www.wikidata.org/wiki/Q22924874,...
PA00084987,way,111596166,https://www.openstreetmap.org/way/111596166,https://www.wikidata.org/wiki/Q15950813,Hôtel de Ville
PA00084987,way,111626192,https://www.openstreetmap.org/way/111626192,,Hôtel de Ville
PA00103685,way,435613468,https://www.openstreetmap.org/way/435613468,https://www.wikidata.org/wiki/Q2820551,...
PA00103685,way,435614774,https://www.openstreetmap.org/way/435614774,https://www.wikidata.org/wiki/Q2820551,Ancienne église
PA00086697,node,5313588566,https://www.openstreetmap.org/node/5313588566,,...
PA00086697,node,5313588567,https://www.openstreetmap.org/node/5313588567,,...
PA00113253,node,3629434797,https://www.openstreetmap.org/node/3629434797,https://www.wikidata.org/wiki/Q22965757,Usines Schneider (anciennes), ou ancienne halle aux grues et aux machines
PA00113253,way,124756861,https://www.openstreetmap.org/way/124756861,,Usines Schneider ou Ancienne Halle aux Grues et aux Machines
PA00092140,way,66102472,https://www.openstreetmap.org/way/66102472,https://www.wikidata.org/wiki/Q22992202,Hôtel Charrier
PA00092140,way,66102520,https://www.openstreetmap.org/way/66102520,,...
PA00092140,way,66119172,https://www.openstreetmap.org/way/66119172,,...
PA05000010,way,171757709,https://www.openstreetmap.org/way/171757709,https://www.wikidata.org/wiki/Q18380153,...
PA05000010,way,189112174,https://www.openstreetmap.org/way/189112174,,...
PA05000010,way,251693761,https://www.openstreetmap.org/way/251693761,,Télébenne des Gondrans
PA00086510,node,5313359001,https://www.openstreetmap.org/node/5313359001,,...
PA00086510,node,5313359002,https://www.openstreetmap.org/node/5313359002,,...
PA00086510,node,5313359003,https://www.openstreetmap.org/node/5313359003,,...
PA00086560,way,63638975,https://www.openstreetmap.org/way/63638975,https://www.wikidata.org/wiki/Q2885674,Barrière du Trône - Saint-Louis
PA00086560,way,77385192,https://www.openstreetmap.org/way/77385192,https://www.wikidata.org/wiki/Q2885674,Barrière du Trône - Philippe Auguste
PA00132961,way,53274470,https://www.openstreetmap.org/way/53274470,https://www.wikidata.org/wiki/Q22975594,Aqueduc Saint-Clément
PA00132961,way,98325368,https://www.openstreetmap.org/way/98325368,,Aqueduc Saint-Clément
PA00132961,way,98325523,https://www.openstreetmap.org/way/98325523,,Aqueduc Saint-Clément
PA00132961,way,101501814,https://www.openstreetmap.org/way/101501814,,Aqueduc Saint-Clément
PA00132961,way,108105738,https://www.openstreetmap.org/way/108105738,,Aqueduc Saint-Clément
PA00132961,way,108105739,https://www.openstreetmap.org/way/108105739,,Aqueduc Saint-Clément
PA00132961,way,153784470,https://www.openstreetmap.org/way/153784470,,Aqueduc Saint-Clément
PA00132961,way,153789211,https://www.openstreetmap.org/way/153789211,,Aqueduc Saint-Clément
PA00132961,way,180959102,https://www.openstreetmap.org/way/180959102,,Aqueduc Saint-Clément
PA00132961,way,180959104,https://www.openstreetmap.org/way/180959104,,Aqueduc Saint-Clément
PA00132961,way,181431260,https://www.openstreetmap.org/way/181431260,,Aqueduc Saint-Clément
PA00132961,way,184553114,https://www.openstreetmap.org/way/184553114,,Aqueduc Saint-Clément
PA00132961,way,184766981,https://www.openstreetmap.org/way/184766981,,Aqueduc Saint-Clément
